loan_amnt,term,int_rate,installment,grade,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,earliest_cr_line,pub_rec,revol_bal,revol_util,total_acc,mort_acc,postal_code
9500.0,0,10.49,308.73,2,3,33000.0,0,1,1,32.77,2001,0,16615.0,26.6,24.0,0.0,7
28000.0,0,13.11,944.92,2,0,125000.0,2,1,11,16.99,1994,0,10670.0,13.1,26.0,4.0,7
8500.0,0,8.19,267.11,1,3,50000.0,1,1,2,18.67,1992,1,7427.0,38.1,46.0,0.0,3
14500.0,0,14.59,499.75,4,3,36000.0,0,0,2,18.23,2002,0,3679.0,49.1,10.0,1.8139908160844136,5
9000.0,0,9.49,288.26,2,3,102500.0,0,1,2,10.24,2003,0,14555.0,40.5,31.0,0.0,1
3000.0,1,21.7,82.35,5,3,100000.0,1,1,1,26.12,1989,0,35149.0,84.9,15.0,1.0,1
14400.0,0,13.49,488.6,3,0,55000.0,1,1,1,12.02,2006,0,19033.0,94.7,12.0,1.8139908160844136,6
10000.0,0,6.92,308.41,1,3,100000.0,0,1,2,7.66,2001,0,5126.0,51.3,10.0,0.0,7
24000.0,1,19.99,635.72,5,2,70000.0,2,1,9,8.95,1997,0,247.0,4.4,21.0,6.0,6
9500.0,0,10.99,310.98,2,0,100000.0,2,1,1,22.24,1986,0,32583.0,89.8,33.0,3.0,5
25000.0,1,16.78,618.37,3,0,103000.0,1,1,2,11.95,1996,0,14768.0,63.7,29.0,7.0,0
9325.0,0,20.49,348.89,5,0,32000.0,2,1,2,25.66,1996,1,1910.0,11.5,23.0,2.0,3
20000.0,0,13.11,674.94,2,3,60000.0,1,1,1,9.82,1991,0,19123.0,42.5,24.0,0.0,4
3650.0,0,14.09,124.91,2,3,26000.0,0,1,2,17.26,2008,0,3068.0,32.6,9.0,0.0,7
6800.0,0,7.9,212.78,1,3,45420.3,1,1,2,5.44,2000,0,5389.0,26.7,63.0,0.0,7
8725.0,0,14.09,298.59,2,3,26000.0,2,1,0,12.69,1989,1,9794.0,67.1,9.0,0.0,7
2200.0,0,21.0,82.89,5,3,27000.0,2,1,9,32.67,2003,0,11100.0,84.1,15.0,0.0,0
12000.0,0,8.9,381.04,1,0,56000.0,1,0,2,13.24,1999,1,7880.0,53.6,15.0,1.0,5
12000.0,0,14.46,412.82,3,0,38000.0,1,1,2,26.75,1997,0,13352.0,51.6,26.0,0.0,5
20000.0,0,13.48,678.49,3,0,114400.0,0,1,2,14.67,1996,0,22908.0,59.2,34.0,1.8139908160844136,7
5000.0,0,7.89,156.43,1,2,95000.0,2,1,1,18.77,2000,1,11509.0,49.2,32.0,6.0,1
8000.0,1,15.81,193.74,3,0,25000.0,2,0,2,10.46,1999,1,3703.0,36.0,13.0,1.0,9
8000.0,0,13.99,273.39,3,3,115000.0,1,1,2,5.97,2001,1,3330.0,20.9,33.0,2.0,5
30000.0,1,20.31,800.01,4,0,90000.0,1,1,2,26.67,1995,0,47386.0,97.1,15.0,4.0,3
4750.0,0,17.57,170.71,4,0,90000.0,0,1,9,12.27,2000,1,8742.0,47.0,30.0,6.0,3
16300.0,1,18.92,422.12,4,0,52406.8,2,1,4,25.1,2002,0,9542.0,21.9,34.0,3.0,4
9600.0,0,16.29,338.89,3,3,34000.0,2,1,2,25.69,1999,1,10128.0,62.1,10.0,0.0,1
28375.0,1,18.84,733.57,5,3,108000.0,2,1,1,23.11,2004,0,11565.0,37.6,33.0,2.0,4
10000.0,0,6.62,307.04,1,0,120000.0,1,1,2,21.27,2003,0,2242.0,13.0,33.0,1.0,7
15850.0,1,20.2,421.7,4,0,76000.0,2,1,2,25.17,1999,0,23991.0,80.5,38.0,5.0,6
12000.0,0,10.64,390.83,2,0,38500.0,2,1,2,27.8,1984,0,22635.0,38.0,20.0,3.0,3
10000.0,0,14.49,344.17,3,2,32000.0,0,1,2,15.64,2001,0,5967.0,31.7,31.0,0.0,6
14000.0,0,19.19,514.54,5,3,35000.0,2,1,2,29.9,2009,0,6877.0,16.3,17.0,0.0,5
9000.0,0,7.9,281.62,1,0,80000.0,0,1,1,23.66,1981,0,56631.0,76.8,27.0,3.0,3
10000.0,0,19.05,366.82,4,2,70000.0,0,0,9,4.66,2002,1,3759.0,48.8,15.0,0.0,8
3500.0,0,12.69,117.41,3,2,68000.0,0,1,1,14.86,2003,1,3327.0,26.8,35.0,7.0,3
12000.0,0,11.99,398.52,2,3,42000.0,0,1,2,18.76,2007,0,9357.0,31.4,13.0,0.0,4
12000.0,0,7.62,373.94,1,3,60000.0,0,1,2,7.03,2001,0,12870.0,42.5,19.0,0.0,7
18000.0,1,15.31,431.16,3,3,71250.0,0,1,1,10.21,2003,0,17301.0,72.4,36.0,1.0,0
15000.0,0,10.15,485.07,2,2,40000.0,2,0,1,10.5,1989,0,10704.0,67.3,42.0,1.0,9
8000.0,0,7.9,250.33,1,0,67000.0,2,1,2,29.31,1993,0,11683.0,41.7,42.0,4.0,0
18000.0,0,7.91,563.31,1,0,81000.0,0,1,2,17.51,2010,0,12604.0,52.5,23.0,2.0,5
20000.0,0,14.33,686.77,3,3,70000.0,2,1,2,18.98,1999,0,8824.0,43.0,19.0,1.0,5
16200.0,1,13.99,376.87,3,2,120000.0,0,1,1,19.14,2002,0,30680.0,33.5,31.0,3.0,0
9000.0,0,7.91,281.66,1,0,45000.0,0,1,6,10.96,1996,0,8977.0,33.7,25.0,4.0,7
12000.0,0,11.71,396.92,2,3,92500.0,1,1,2,15.97,2006,0,9558.0,56.2,21.0,1.8139908160844136,3
25000.0,1,12.85,566.91,2,0,60000.0,1,1,1,20.79,1980,0,33084.0,68.2,15.0,2.0,4
6450.0,0,17.76,232.41,4,3,38400.0,1,1,2,21.84,2007,0,5810.0,93.7,16.0,0.0,1
30000.0,0,9.17,956.37,2,3,110000.0,2,1,2,14.52,2001,0,31148.0,61.0,42.0,2.0,4
18000.0,0,16.78,639.78,3,3,120000.0,2,0,2,13.57,1998,1,25514.0,67.0,17.0,0.0,2
20000.0,0,8.38,630.24,2,0,83000.0,0,1,4,14.99,2011,0,12748.0,52.5,8.0,0.0,0
7000.0,0,6.49,214.52,1,0,80000.0,0,1,4,7.34,2000,1,2430.0,12.9,23.0,4.0,5
17500.0,1,12.69,395.41,3,0,69244.0,0,1,1,22.7,1997,0,17111.0,62.2,13.0,2.0,5
22400.0,1,17.76,565.9,4,0,63913.0,1,0,4,21.18,1995,0,8357.0,28.2,30.0,5.0,5
3250.0,0,19.99,120.77,5,3,86500.0,1,1,2,5.11,2008,0,5060.0,72.5,6.0,0.0,7
4500.0,0,22.9,173.96,5,3,27000.0,0,1,9,27.96,2006,0,10578.0,75.6,14.0,0.0,3
6500.0,0,7.62,202.55,1,2,15600.0,2,1,2,26.46,2002,0,4266.0,32.6,12.0,0.0,0
10000.0,0,10.16,323.43,2,0,100000.0,0,1,2,13.14,1987,0,10418.0,86.1,13.0,1.0,0
8400.0,0,10.49,272.99,2,3,90228.0,0,1,2,22.06,2007,0,5921.0,29.5,25.0,0.0,4
13500.0,0,15.1,468.65,3,0,72000.0,2,1,1,15.17,1998,0,16326.0,69.8,48.0,1.0,4
4500.0,0,24.08,176.74,6,3,40000.0,0,1,13,22.62,2003,0,5675.0,57.9,23.0,0.0,0
3675.0,0,10.16,118.86,2,0,52000.0,2,1,1,25.77,1992,1,25039.0,68.8,24.0,5.0,5
20000.0,0,6.03,608.72,1,0,70000.0,2,1,1,27.2,1989,0,72054.0,23.4,42.0,3.0,6
3925.0,0,12.35,131.03,2,3,31200.0,1,1,2,7.41,1979,1,3284.0,10.9,10.0,0.0,3
16000.0,1,14.64,377.63,3,3,62300.0,2,1,2,18.53,1988,1,6655.0,30.0,45.0,6.0,0
8000.0,0,9.49,256.23,2,0,84000.0,0,1,4,8.55,1996,0,4823.0,41.6,18.0,3.0,5
15000.0,1,12.49,337.4,2,2,100000.0,0,0,12,25.68,2002,0,4976.0,6.0,61.0,0.0,7
17000.0,0,10.99,556.48,2,3,90000.0,0,0,1,10.15,2000,0,8844.0,68.6,22.0,3.0,2
6000.0,0,6.49,183.87,1,0,105000.0,0,0,2,12.78,1977,0,12959.0,10.4,48.0,2.0,5
12000.0,0,10.64,390.83,2,0,40000.0,2,1,1,19.83,1999,0,13958.0,64.6,21.0,1.0,7
20000.0,0,6.03,608.72,1,0,101929.0,2,1,1,27.98,1998,0,36534.0,63.8,31.0,3.0,3
15000.0,0,9.8,482.61,2,2,100000.0,0,1,4,6.48,1990,0,3368.0,7.9,12.0,0.0,0
20000.0,0,8.39,630.34,2,3,80000.0,0,0,2,26.89,2006,0,23113.0,48.5,12.0,0.0,7
28000.0,0,7.62,872.52,1,0,82000.0,2,1,2,12.16,1983,0,38544.0,37.9,32.0,4.0,5
8350.0,0,11.53,275.47,2,3,35000.0,0,0,2,29.01,1996,0,10557.0,53.3,22.0,0.0,9
30000.0,1,16.89,743.81,4,0,100000.0,2,1,9,7.12,1996,0,1948.0,72.1,16.0,1.8139908160844136,0
16000.0,1,16.55,393.79,4,0,45000.0,1,0,2,33.15,2005,1,7147.0,35.6,24.0,1.0,6
5600.0,0,19.24,205.96,5,0,70000.0,2,0,4,17.61,2001,1,1802.0,60.1,35.0,2.0,9
9575.0,0,13.98,327.16,3,0,82000.0,0,1,4,13.03,1992,1,802.0,27.0,36.0,2.0,1
20000.0,1,23.63,571.08,6,0,66611.0,1,1,2,26.82,1998,0,11551.0,78.6,22.0,0.0,5
16250.0,0,6.62,498.94,1,0,100000.0,0,1,1,19.78,1977,0,18509.0,80.5,31.0,6.0,1
15000.0,0,11.99,498.15,2,0,60000.0,0,1,2,9.9,1993,1,13298.0,59.6,22.0,2.0,4
30000.0,1,20.99,811.44,5,3,80000.0,2,1,2,21.3,2001,0,26533.0,40.9,67.0,0.0,0
24000.0,0,12.49,802.78,2,3,117000.0,1,1,1,13.43,1982,0,27433.0,57.3,32.0,1.0,4
22750.0,1,16.99,565.28,4,3,62000.0,1,0,2,22.41,1996,0,31996.0,91.7,43.0,0.0,8
7000.0,0,9.99,225.84,2,3,20000.0,0,0,2,12.55,2003,0,6879.0,29.5,19.0,0.0,8
14000.0,1,13.49,322.07,3,3,57000.0,1,1,2,17.18,2000,0,3885.0,50.5,32.0,1.8139908160844136,5
19200.0,1,12.99,436.77,3,2,83000.0,1,1,2,13.56,1991,0,32499.0,40.8,23.0,3.0,6
15000.0,0,13.99,512.6,3,3,90000.0,1,1,2,8.65,1988,0,8942.0,74.5,14.0,0.0,5
13300.0,0,13.33,450.25,3,3,74000.0,1,1,1,8.6,2001,0,9377.0,74.4,41.0,0.0,3
12000.0,0,6.68,368.78,1,2,78000.0,1,1,1,9.06,1998,1,10840.0,42.0,25.0,0.0,1
9725.0,0,17.57,349.49,4,3,45000.0,1,1,2,26.11,1991,1,9123.0,53.0,42.0,2.0,4
20000.0,1,24.89,585.74,7,0,80000.0,2,1,2,20.94,1988,1,20454.0,79.3,44.0,5.0,7
2600.0,0,9.67,83.5,2,3,75000.0,2,1,0,19.14,1993,0,8839.0,44.0,18.0,0.0,3
7800.0,0,14.99,270.36,3,3,30000.0,1,0,1,19.52,2006,0,19249.0,49.9,26.0,0.0,6
30000.0,1,16.24,733.38,3,0,161000.0,1,1,2,16.45,2002,0,26712.0,51.5,54.0,5.0,5
20000.0,0,12.69,670.9,3,2,45000.0,1,1,2,9.57,1996,0,19450.0,33.5,30.0,6.0,3
15000.0,1,13.99,348.95,3,0,65000.0,1,1,2,17.61,2005,1,17737.0,33.5,31.0,0.0,3
6000.0,0,13.68,204.14,3,3,37000.0,0,1,1,17.03,2000,0,5442.0,53.9,20.0,0.0,3
12500.0,0,10.99,409.18,2,3,65000.0,0,1,1,17.06,1997,0,3907.0,78.0,20.0,0.0,6
15000.0,0,12.12,499.08,2,3,85000.0,2,1,1,8.34,2002,0,13499.0,68.2,11.0,0.0,6
7000.0,0,13.66,238.09,3,0,95000.0,1,1,2,12.89,1995,0,8919.0,60.7,15.0,1.0,4
19075.0,0,11.53,629.29,2,0,70000.0,2,1,1,11.26,2001,0,35217.0,29.6,27.0,2.0,6
2400.0,0,9.17,76.51,2,2,44500.0,1,1,2,9.17,2002,1,1322.0,28.1,30.0,7.0,6
29100.0,1,21.15,789.72,5,0,150000.0,2,1,2,9.67,2001,0,11500.0,41.8,16.0,1.0,7
12000.0,0,13.35,406.36,3,0,41000.0,0,1,2,28.4,1998,0,24583.0,50.8,28.0,2.0,6
12000.0,0,16.2,423.08,3,0,85000.0,1,0,1,21.78,2001,0,94835.0,33.7,40.0,3.0,8
20000.0,0,10.99,654.68,2,0,80000.0,2,1,2,20.12,2009,1,11754.0,55.7,26.0,1.0,5
8000.0,0,11.99,265.68,3,0,76000.0,0,1,4,23.64,1994,0,19163.0,37.6,25.0,0.0,3
20000.0,1,13.98,465.16,3,2,132000.0,1,0,1,23.75,1999,0,116500.0,54.2,31.0,4.0,3
18000.0,1,21.99,497.04,6,0,48000.0,1,1,2,24.73,1998,0,23511.0,37.3,34.0,3.0,7
9000.0,0,14.47,309.66,3,0,175000.0,2,1,2,11.01,1997,0,14904.0,98.7,21.0,2.0,6
7000.0,0,10.74,228.32,2,0,43000.0,0,1,1,9.49,1987,0,6308.0,30.6,18.0,1.8139908160844136,7
6700.0,0,9.63,215.04,1,2,13500.0,0,1,6,6.4,1984,0,35.0,1.7,5.0,1.8139908160844136,3
12000.0,0,18.49,436.79,4,0,52000.0,2,1,2,6.39,1998,0,5683.0,76.8,18.0,2.0,7
11000.0,0,22.2,421.24,5,3,45000.0,0,1,1,22.31,2007,0,10715.0,74.4,22.0,0.0,3
12625.0,1,22.15,349.77,5,3,65000.0,1,0,2,17.73,1995,0,11350.0,55.6,26.0,0.0,3
17000.0,0,9.17,541.95,2,3,66000.0,0,1,2,14.09,2005,0,19159.0,54.6,8.0,0.0,5
8000.0,0,17.56,287.46,4,0,90000.0,0,0,9,10.27,2000,0,20471.0,65.0,35.0,5.0,6
8300.0,0,7.51,258.22,1,3,19630.68,2,1,11,13.82,1999,0,8278.0,67.3,13.0,1.8139908160844136,6
10000.0,0,8.9,317.54,1,0,86000.0,0,1,2,21.39,2005,0,28620.0,70.5,32.0,1.0,6
30000.0,1,17.77,758.06,4,0,68000.0,2,0,2,24.66,1993,0,61040.0,75.3,28.0,4.0,7
14000.0,1,13.33,320.92,3,3,60000.0,1,1,1,13.72,2009,0,6851.0,42.0,9.0,0.0,4
6000.0,0,14.65,206.97,3,3,58500.0,2,1,2,10.76,2011,0,4989.0,21.4,7.0,0.0,1
3200.0,0,11.14,104.98,2,0,146000.0,0,1,2,8.1,1997,0,280.0,93.3,13.0,2.0,3
24000.0,0,12.12,798.52,2,0,150000.0,1,1,2,9.57,1984,0,40053.0,78.5,26.0,3.0,1
3000.0,0,12.85,100.87,2,0,70000.0,0,1,1,6.38,2001,0,3789.0,22.7,12.0,6.0,3
30000.0,1,15.61,723.34,3,0,85200.0,1,1,2,14.24,2000,0,14840.0,27.4,31.0,5.0,0
14000.0,0,6.68,430.24,1,0,74000.0,0,1,9,8.24,2003,0,521.0,1.2,21.0,1.0,0
20000.0,0,10.64,651.37,2,0,160000.0,1,1,2,7.76,2004,0,25629.0,51.2,36.0,2.0,7
8000.0,0,16.55,283.44,4,2,35000.0,2,1,2,22.15,2011,0,6765.0,41.2,14.0,0.0,1
20000.0,0,10.99,654.68,2,0,86000.0,2,1,2,20.55,2001,0,39658.0,74.3,27.0,5.0,4
24000.0,0,17.27,858.9,3,0,70000.0,1,1,2,25.39,2003,0,20934.0,61.4,23.0,1.0,5
21000.0,0,7.9,657.1,1,3,165000.0,2,0,1,13.75,2000,0,58540.0,84.2,14.0,2.0,9
10000.0,0,10.99,327.34,2,2,55000.0,0,1,2,15.32,2003,0,8421.0,16.8,45.0,0.0,4
16800.0,0,15.88,589.65,3,3,60000.0,0,1,2,24.48,2001,1,8282.0,31.7,35.0,2.0,6
12000.0,1,18.99,311.23,5,0,120000.0,1,1,2,19.15,2002,0,5057.0,42.5,24.0,1.0,5
8000.0,0,11.49,263.78,2,0,120000.0,1,1,6,11.36,2006,0,10930.0,46.1,16.0,2.0,4
25625.0,1,20.99,693.1,5,3,75040.0,2,0,1,31.5,2004,0,16814.0,95.5,38.0,0.0,9
18000.0,1,18.25,459.54,5,3,55000.0,1,1,9,13.51,2008,0,10310.0,37.6,24.0,0.0,3
6000.0,0,14.09,205.33,2,3,45000.0,1,1,4,4.24,2006,0,10608.0,76.9,16.0,0.0,0
9600.0,0,10.75,313.16,2,0,90000.0,2,1,1,29.43,1999,0,41769.0,46.0,34.0,0.0,7
7200.0,0,9.67,231.21,2,0,75000.0,0,1,1,14.18,1984,1,5768.0,41.8,20.0,0.0,1
9300.0,0,18.24,337.34,4,0,35500.0,2,1,2,3.85,1996,1,3962.0,24.6,15.0,3.0,6
8000.0,0,11.14,262.45,2,3,130000.0,1,1,2,11.08,1981,1,6241.0,22.9,63.0,3.0,7
11975.0,0,14.09,409.81,2,3,55000.0,0,1,2,21.77,2001,0,10201.0,62.6,29.0,0.0,3
25000.0,0,14.65,862.36,3,2,100000.0,1,0,9,10.72,2000,0,9471.0,57.1,20.0,2.0,5
10500.0,0,9.99,338.76,2,0,80000.0,0,1,2,16.26,1998,0,39950.0,63.5,20.0,3.0,7
23600.0,0,13.33,798.94,3,0,216000.0,2,1,1,12.73,1996,0,19620.0,63.9,43.0,4.0,5
17500.0,1,15.61,421.95,4,3,62500.0,0,0,1,17.72,2003,0,10615.0,68.5,17.0,0.0,2
26400.0,0,14.99,915.04,3,0,85000.0,1,0,2,24.4,1995,0,31715.0,56.7,57.0,1.0,7
28500.0,0,8.9,904.97,1,0,129000.0,1,1,2,11.63,1996,0,12599.0,53.2,19.0,1.0,7
18825.0,0,14.33,646.42,3,0,42000.0,1,1,1,26.2,2004,0,13450.0,70.4,12.0,0.0,3
15275.0,0,6.03,464.91,1,0,86700.0,0,1,2,21.72,1985,0,67351.0,70.6,22.0,2.0,7
3400.0,0,6.62,104.4,1,0,64200.0,1,1,9,12.82,2001,0,75.0,0.3,17.0,1.0,4
9750.0,0,12.99,328.47,2,3,30000.0,0,1,2,20.2,2006,0,8012.0,66.8,14.0,0.0,6
9500.0,0,17.86,342.79,4,2,28000.0,2,0,9,26.62,2001,0,3326.0,24.6,26.0,1.0,2
4800.0,0,13.68,163.31,3,0,56000.0,0,1,4,14.72,2006,0,11402.0,74.5,15.0,2.0,7
15000.0,0,12.12,499.08,2,3,38000.0,1,1,12,3.41,2006,0,3338.0,42.1,6.0,0.0,7
10000.0,0,12.99,336.9,3,0,32000.0,1,1,2,13.05,1996,0,4040.0,91.8,30.0,3.0,5
27575.0,1,10.65,594.75,2,0,53000.0,2,1,11,23.41,1986,0,16163.0,41.3,13.0,1.8139908160844136,7
24000.0,0,11.67,793.37,2,0,70000.0,1,1,2,18.42,2004,0,7927.0,63.9,24.0,1.0,0
20000.0,0,16.99,712.96,4,3,85000.0,1,1,9,8.6,2000,1,9918.0,70.3,6.0,0.0,6
12000.0,0,9.67,385.35,2,0,38452.96,0,1,1,26.22,2007,0,9577.0,53.5,19.0,0.0,0
5000.0,0,8.9,158.77,1,3,25000.0,1,1,1,30.1,2005,0,2735.0,32.2,13.0,0.0,0
15000.0,0,10.75,489.31,2,2,65000.0,0,1,2,32.68,1998,0,17185.0,22.5,33.0,2.0,5
4200.0,0,11.48,138.46,2,3,25000.0,1,1,1,10.56,2012,0,5027.0,64.4,8.0,0.0,0
13200.0,1,20.75,355.26,5,2,44000.0,1,1,2,33.7,2006,0,12415.0,97.8,32.0,0.0,0
10000.0,0,9.99,322.63,2,3,49620.0,1,1,9,25.43,2002,0,14829.0,32.0,23.0,0.0,4
16000.0,0,12.99,539.03,3,0,221000.0,1,1,1,6.71,1998,0,42217.0,57.3,58.0,2.0,0
21475.0,1,16.55,528.53,4,0,72500.0,1,0,1,18.85,2005,0,22703.0,74.0,24.0,3.0,5
8000.0,0,7.9,250.33,1,3,70000.0,0,1,1,14.37,2005,0,9737.0,57.6,29.0,0.0,1
4800.0,0,16.29,169.45,3,3,60000.0,0,0,2,14.6,2001,0,9126.0,37.2,23.0,0.0,8
7500.0,0,6.03,228.27,1,3,28000.0,0,1,1,5.7,1996,0,2286.0,14.4,12.0,1.8139908160844136,4
20000.0,1,12.69,451.9,3,0,87000.0,2,1,2,22.76,1989,1,7666.0,57.2,44.0,2.0,6
14000.0,0,12.69,469.63,2,3,45756.0,1,1,1,16.26,2002,0,18752.0,88.9,24.0,1.8139908160844136,0
6250.0,0,6.91,192.73,1,3,26000.0,0,1,2,23.68,1990,0,7236.0,43.3,12.0,1.8139908160844136,5
24250.0,0,18.49,882.67,4,3,225000.0,1,1,2,9.68,1996,0,9875.0,95.9,14.0,0.0,1
3500.0,0,7.62,109.07,1,0,82000.0,2,1,2,12.86,1989,0,34088.0,81.4,20.0,1.0,4
8700.0,0,7.88,272.14,1,3,68000.0,2,1,1,6.35,2002,0,8702.0,46.5,21.0,1.8139908160844136,0
19000.0,0,9.49,608.54,2,0,130000.0,0,1,1,15.9,2004,0,15756.0,81.2,29.0,1.0,7
12000.0,0,15.31,417.81,3,3,95000.0,0,1,2,10.56,2006,1,8025.0,86.3,5.0,0.0,4
18000.0,1,21.98,496.94,5,0,150000.0,1,0,2,12.5,2002,0,11200.0,71.8,30.0,0.0,5
3200.0,0,15.61,111.89,3,3,40000.0,1,1,2,33.45,2000,1,19082.0,63.2,24.0,0.0,0
7850.0,0,6.92,242.1,1,0,52000.0,0,1,2,11.86,1990,0,10690.0,30.2,34.0,4.0,4
11000.0,0,6.49,337.09,1,2,45000.0,1,1,1,18.9,2001,0,21224.0,36.1,20.0,0.0,3
12000.0,0,12.12,399.26,2,3,180000.0,1,1,7,5.95,1967,0,41184.0,42.8,29.0,0.0,7
9475.0,0,18.99,347.27,5,3,40000.0,0,1,2,27.0,2008,0,17262.0,52.0,16.0,0.0,6
25000.0,0,7.49,777.55,1,0,125000.0,1,1,2,16.99,1987,0,8191.0,40.5,22.0,4.0,6
8000.0,0,9.99,258.1,2,0,68702.0,2,1,1,19.67,1992,1,7520.0,48.8,56.0,4.0,6
16000.0,1,17.99,406.21,4,0,62000.0,0,1,2,30.2,2003,0,0.0,0.0,30.0,1.0,6
10000.0,0,11.99,332.1,2,0,73000.0,0,1,2,2.2,1998,1,3114.0,24.3,11.0,4.0,7
5000.0,0,7.69,155.97,1,3,33000.0,0,1,2,7.85,2010,0,6362.0,64.9,4.0,0.0,7
18000.0,0,6.0,564.88,2,3,64000.0,0,1,2,17.91,2008,0,13411.0,79.4,19.0,0.0,7
8375.0,0,7.89,262.02,1,3,49000.0,0,1,1,18.98,1993,0,22122.0,65.4,8.0,0.0,5
25500.0,0,7.9,797.91,1,0,66234.0,2,1,1,6.43,1985,0,21252.0,38.9,14.0,1.0,6
28000.0,0,12.85,941.41,2,0,116000.0,1,1,1,16.69,1976,0,48401.0,69.2,26.0,1.0,5
8000.0,0,13.11,269.98,2,3,31200.0,0,1,5,6.68,2006,0,3254.0,31.6,9.0,0.0,6
18000.0,0,16.29,635.41,4,0,225000.0,1,1,4,5.31,1988,0,5750.0,58.7,24.0,1.8139908160844136,1
26000.0,1,16.99,646.03,4,0,86411.0,1,1,2,25.28,1997,0,45022.0,99.2,28.0,4.0,0
10000.0,0,9.71,321.32,2,0,45000.0,0,1,2,16.67,2005,0,8120.0,43.7,9.0,1.0,3
4900.0,0,14.72,169.19,3,3,42000.0,0,1,9,5.08,2007,0,1778.0,16.3,9.0,1.8139908160844136,4
8250.0,0,10.16,266.83,2,3,43000.0,0,1,2,20.2,2004,0,5049.0,87.1,16.0,0.0,4
18000.0,0,8.49,568.14,1,3,50000.0,1,1,2,14.98,2001,0,4811.0,54.1,30.0,1.8139908160844136,3
12000.0,0,13.53,407.4,2,3,84000.0,2,1,1,23.84,1993,0,40118.0,83.4,33.0,1.0,6
8000.0,0,12.99,269.52,2,3,38000.0,0,0,2,20.12,2003,0,5837.0,55.6,19.0,0.0,5
7750.0,0,19.72,286.92,4,3,94000.0,1,0,2,4.88,2002,0,4432.0,48.2,26.0,0.0,5
24000.0,0,12.12,798.52,2,3,94000.0,2,1,1,13.6,2008,0,28464.0,79.5,11.0,0.0,5
8750.0,0,11.14,287.05,2,0,55000.0,0,1,2,15.93,1999,0,29086.0,42.3,25.0,1.0,6
20000.0,0,11.99,664.2,2,3,175000.0,2,1,2,11.07,1993,0,19276.0,51.7,23.0,0.0,0
21000.0,0,6.03,639.15,1,0,150000.0,1,1,2,9.13,1984,0,15855.0,37.3,46.0,3.0,7
18000.0,0,7.62,560.91,1,0,65000.0,0,1,2,28.39,1979,0,17479.0,35.3,43.0,3.0,0
17600.0,0,11.14,577.37,2,3,50000.0,0,1,2,24.22,1998,0,9707.0,40.4,31.0,1.0,1
2400.0,0,13.98,82.01,3,3,16800.0,0,0,9,7.93,2006,0,1157.0,55.1,4.0,1.8139908160844136,5
9000.0,0,13.11,303.73,2,0,45000.0,0,0,2,10.51,1996,0,15398.0,74.7,14.0,3.0,7
5700.0,0,15.22,198.21,3,3,70000.0,1,1,1,6.92,2007,0,3235.0,75.2,10.0,0.0,6
11225.0,1,17.57,282.43,4,0,65000.0,2,1,9,31.87,2004,0,13321.0,69.4,28.0,1.0,0
10000.0,0,10.99,327.34,2,3,53000.0,1,1,2,23.25,2001,0,1013.0,15.1,28.0,0.0,0
3000.0,0,11.99,99.63,3,3,60000.0,1,1,2,21.1,2001,1,7000.0,47.9,35.0,0.0,5
15000.0,0,8.39,472.75,1,0,49000.0,0,1,2,32.43,2003,0,14578.0,34.1,58.0,2.0,6
14000.0,0,19.05,513.54,4,0,36000.0,2,1,2,18.13,2004,0,7757.0,64.6,21.0,0.0,3
24000.0,0,10.75,782.9,2,3,95000.0,2,1,1,28.31,1999,0,25341.0,61.4,38.0,6.0,0
27000.0,1,16.29,660.76,4,3,82302.0,1,1,2,25.52,1993,0,12014.0,48.6,29.0,3.0,7
26500.0,0,15.8,929.05,3,3,93000.0,2,1,2,17.11,1994,0,31310.0,59.3,29.0,0.0,3
9800.0,0,14.99,339.68,3,0,46000.0,1,0,2,22.98,1991,1,6918.0,38.6,33.0,1.0,3
15000.0,0,18.25,544.17,4,0,70000.0,2,1,2,16.7,1993,0,45282.0,77.1,27.0,4.0,5
10000.0,0,12.29,333.53,3,0,75000.0,0,1,2,11.95,2008,0,14086.0,70.8,15.0,2.0,3
8000.0,0,13.67,272.15,2,3,24000.0,1,1,11,11.25,1999,0,5573.0,34.6,14.0,0.0,1
18000.0,0,7.26,557.94,1,2,90000.0,0,1,9,19.36,1998,0,7086.0,14.1,34.0,3.0,0
24000.0,0,8.9,762.08,1,3,123000.0,2,1,1,9.43,1989,0,44335.0,48.6,8.0,0.0,6
10000.0,0,17.57,359.38,4,0,56000.0,2,1,11,7.69,2009,0,5211.0,89.8,13.0,2.0,7
19800.0,1,20.75,532.88,5,0,70000.0,2,1,2,19.13,2005,0,13084.0,80.8,16.0,2.0,5
15000.0,0,11.53,494.86,2,3,49000.0,1,1,2,17.34,2000,1,9011.0,64.4,15.0,0.0,1
13775.0,1,11.99,306.35,2,3,62900.0,1,1,2,15.74,2001,0,12024.0,68.8,34.0,1.8139908160844136,5
2500.0,0,13.11,84.37,2,3,70000.0,1,1,13,16.84,1980,0,9115.0,22.7,32.0,4.0,3
8400.0,0,18.25,304.74,4,2,52000.0,1,1,2,24.09,2000,0,7840.0,35.2,24.0,0.0,3
3000.0,0,8.67,94.94,2,3,75000.0,0,1,2,22.0,1999,0,11191.0,17.2,27.0,0.0,4
15850.0,0,18.75,579.0,4,3,36000.0,1,1,1,12.81,2002,0,22227.0,48.8,16.0,0.0,5
